time	zmp_ref_y	zmp_y	COM_y	r_Foot_z
34.6860	0.0500	-0.0500	-0.0500	0.0000
34.6870	0.0500	-0.0500	-0.0500	0.0000
34.6880	0.0500	-0.0500	-0.0500	0.0000
34.6890	0.0500	-0.0500	-0.0500	0.0000
34.6900	0.0500	-0.0500	-0.0500	0.0000
34.6910	0.0500	-0.0500	-0.0500	0.0000
34.6920	0.0500	-0.0500	-0.0500	0.0000
34.6930	0.0500	-0.0500	-0.0500	0.0000
34.6940	0.0500	-0.0500	-0.0500	0.0000
34.6950	0.0500	-0.0500	-0.0500	0.0000
34.6960	0.0500	-0.0500	-0.0500	0.0000
34.6970	0.0500	-0.0500	-0.0500	0.0000
34.6980	0.0500	-0.0500	-0.0500	0.0000
34.6990	0.0500	-0.0500	-0.0500	0.0000
34.7000	0.0500	-0.0500	-0.0500	0.0000
34.7010	0.0500	-0.0500	-0.0500	0.0000
34.7020	0.0500	-0.0500	-0.0500	0.0000
34.7030	0.0500	-0.0500	-0.0500	0.0000
34.7040	0.0500	-0.0500	-0.0500	0.0000
34.7050	0.0500	-0.0500	-0.0500	0.0000
34.7060	0.0500	-0.0500	-0.0500	0.0000
34.7070	0.0500	-0.0500	-0.0500	0.0000
34.7080	0.0500	-0.0500	-0.0500	0.0000
34.7090	0.0500	-0.0500	-0.0500	0.0000
34.7100	0.0500	-0.0500	-0.0500	0.0000
34.7110	0.0500	-0.0500	-0.0500	0.0000
34.7120	0.0500	-0.0500	-0.0500	0.0000
34.7130	0.0500	-0.0500	-0.0500	0.0000
34.7140	0.0500	-0.0500	-0.0500	0.0000
34.7150	0.0500	-0.0500	-0.0500	0.0000
34.7160	0.0500	-0.0500	-0.0500	0.0000
34.7170	0.0500	-0.0500	-0.0500	0.0000
34.7180	0.0500	-0.0500	-0.0500	0.0000
34.7190	0.0500	-0.0500	-0.0500	0.0000
34.7200	0.0500	-0.0500	-0.0500	0.0000
34.7210	0.0500	-0.0500	-0.0500	0.0000
34.7220	0.0500	-0.0500	-0.0500	0.0000
34.7230	0.0500	-0.0500	-0.0500	0.0000
34.7240	0.0500	-0.0500	-0.0500	0.0000
34.7250	0.0500	-0.0500	-0.0500	0.0000
34.7260	0.0500	-0.0500	-0.0500	0.0000
34.7270	0.0500	-0.0500	-0.0500	0.0000
34.7280	0.0500	-0.0500	-0.0500	0.0000
34.7290	0.0500	-0.0500	-0.0500	0.0000
34.7300	0.0500	-0.0500	-0.0500	0.0000
34.7310	0.0500	-0.0500	-0.0500	0.0000
34.7320	0.0500	-0.0500	-0.0500	0.0000
34.7330	0.0500	-0.0500	-0.0500	0.0000
34.7340	0.0500	-0.0500	-0.0500	0.0000
34.7350	0.0500	-0.0500	-0.0500	0.0000
34.7360	0.0500	-0.0500	-0.0500	0.0000
34.7370	0.0500	-0.0500	-0.0500	0.0000
34.7380	0.0500	-0.0500	-0.0500	0.0000
34.7390	0.0500	-0.0500	-0.0500	0.0000
34.7400	0.0500	-0.0500	-0.0500	0.0000
34.7410	0.0500	-0.0500	-0.0500	0.0000
34.7420	0.0500	-0.0500	-0.0500	0.0000
34.7430	0.0500	-0.0500	-0.0500	0.0000
34.7440	0.0500	-0.0500	-0.0500	0.0000
34.7450	0.0500	-0.0500	-0.0500	0.0000
34.7460	0.0500	-0.0500	-0.0500	0.0000
34.7470	0.0500	-0.0500	-0.0500	0.0000
34.7480	0.0500	-0.0500	-0.0500	0.0000
34.7490	0.0500	-0.0500	-0.0500	0.0000
34.7500	0.0500	-0.0500	-0.0500	0.0000
34.7510	0.0500	-0.0500	-0.0500	0.0000
34.7520	0.0500	-0.0500	-0.0500	0.0000
34.7530	0.0500	-0.0500	-0.0500	0.0000
34.7540	0.0500	-0.0500	-0.0500	0.0000
34.7550	0.0500	-0.0500	-0.0500	0.0000
34.7560	0.0500	-0.0500	-0.0500	0.0000
34.7570	0.0500	-0.0500	-0.0500	0.0000
34.7580	0.0500	-0.0500	-0.0500	0.0000
34.7590	0.0500	-0.0500	-0.0500	0.0000
34.7600	0.0500	-0.0500	-0.0500	0.0000
34.7610	0.0500	-0.0500	-0.0500	0.0000
34.7620	0.0500	-0.0500	-0.0500	0.0000
34.7630	0.0500	-0.0500	-0.0500	0.0000
34.7640	0.0500	-0.0500	-0.0500	0.0000
34.7650	0.0500	-0.0500	-0.0500	0.0000
34.7660	0.0500	-0.0500	-0.0500	0.0000
34.7670	0.0500	-0.0500	-0.0500	0.0000
34.7680	0.0500	-0.0500	-0.0500	0.0000
34.7690	0.0500	-0.0500	-0.0500	0.0000
34.7700	0.0500	-0.0500	-0.0500	0.0000
34.7710	0.0500	-0.0500	-0.0500	0.0000
34.7720	0.0500	-0.0500	-0.0500	0.0000
34.7730	0.0500	-0.0500	-0.0500	0.0000
34.7740	0.0500	-0.0500	-0.0500	0.0000
34.7750	0.0500	-0.0500	-0.0500	0.0000
34.7760	0.0500	-0.0500	-0.0500	0.0000
34.7770	0.0500	-0.0500	-0.0500	0.0000
34.7780	0.0500	-0.0500	-0.0500	0.0000
34.7790	0.0500	-0.0500	-0.0500	0.0000
34.7800	0.0500	-0.0500	-0.0500	0.0000
34.7810	0.0500	-0.0500	-0.0500	0.0000
34.7820	0.0500	-0.0500	-0.0500	0.0000
34.7830	0.0500	-0.0500	-0.0500	0.0000
34.7840	0.0500	-0.0500	-0.0500	0.0000
34.7850	0.0500	-0.0500	-0.0500	0.0000
34.7860	0.0500	-0.0500	-0.0500	0.0000
34.7870	0.0500	-0.0500	-0.0500	0.0000
34.7880	0.0500	-0.0500	-0.0500	0.0000
34.7890	0.0500	-0.0500	-0.0500	0.0000
34.7900	0.0500	-0.0500	-0.0500	0.0000
34.7910	0.0500	-0.0500	-0.0500	0.0000
34.7920	0.0500	-0.0500	-0.0500	0.0000
34.7930	0.0500	-0.0500	-0.0500	0.0000
34.7940	0.0500	-0.0500	-0.0500	0.0000
34.7950	0.0500	-0.0500	-0.0500	0.0000
34.7960	0.0500	-0.0500	-0.0500	0.0000
34.7970	0.0500	-0.0500	-0.0500	0.0000
34.7980	0.0500	-0.0500	-0.0500	0.0000
34.7990	0.0500	-0.0500	-0.0500	0.0000
34.8000	0.0500	-0.0500	-0.0500	0.0000
34.8010	0.0500	-0.0500	-0.0500	0.0000
34.8020	0.0500	-0.0500	-0.0500	0.0000
34.8030	0.0500	-0.0500	-0.0500	0.0000
34.8040	0.0500	-0.0500	-0.0500	0.0000
34.8050	0.0500	-0.0500	-0.0500	0.0000
34.8060	0.0500	-0.0500	-0.0500	0.0000
34.8070	0.0500	-0.0500	-0.0500	0.0000
34.8080	0.0500	-0.0500	-0.0500	0.0000
34.8090	0.0500	-0.0500	-0.0500	0.0000
34.8100	0.0500	-0.0500	-0.0500	0.0000
34.8110	0.0500	-0.0500	-0.0500	0.0000
34.8120	0.0500	-0.0500	-0.0500	0.0000
34.8130	0.0500	-0.0500	-0.0500	0.0000
34.8140	0.0500	-0.0500	-0.0500	0.0000
34.8150	0.0500	-0.0500	-0.0500	0.0000
34.8160	0.0500	-0.0500	-0.0500	0.0000
34.8170	0.0500	-0.0500	-0.0500	0.0000
34.8180	0.0500	-0.0500	-0.0500	0.0000
34.8190	0.0500	-0.0500	-0.0500	0.0000
34.8200	0.0500	-0.0500	-0.0500	0.0000
34.8210	0.0500	-0.0500	-0.0500	0.0000
34.8220	0.0500	-0.0500	-0.0500	0.0000
34.8230	0.0500	-0.0500	-0.0500	0.0000
34.8240	0.0500	-0.0500	-0.0500	0.0000
34.8250	0.0500	-0.0500	-0.0500	0.0000
34.8260	0.0500	-0.0500	-0.0500	0.0000
34.8270	0.0500	-0.0500	-0.0500	0.0000
34.8280	0.0500	-0.0500	-0.0500	0.0000
34.8290	0.0500	-0.0500	-0.0500	0.0000
34.8300	0.0500	-0.0500	-0.0500	0.0000
34.8310	0.0500	-0.0500	-0.0500	0.0000
34.8320	0.0500	-0.0500	-0.0500	0.0000
34.8330	0.0500	-0.0500	-0.0500	0.0000
34.8340	0.0500	-0.0500	-0.0500	0.0000
34.8350	0.0500	-0.0500	-0.0500	0.0000
34.8360	0.0500	-0.0500	-0.0500	0.0000
34.8370	0.0500	-0.0500	-0.0500	0.0000
34.8380	0.0500	-0.0500	-0.0500	0.0000
34.8390	0.0500	-0.0500	-0.0500	0.0000
34.8400	0.0500	-0.0500	-0.0500	0.0000
34.8410	0.0500	-0.0500	-0.0500	0.0000
34.8420	0.0500	-0.0500	-0.0500	0.0000
34.8430	0.0500	-0.0500	-0.0500	0.0000
34.8440	0.0500	-0.0500	-0.0500	0.0000
34.8450	0.0500	-0.0500	-0.0500	0.0000
34.8460	0.0500	-0.0500	-0.0500	0.0000
34.8470	0.0500	-0.0500	-0.0500	0.0000
34.8480	0.0500	-0.0500	-0.0500	0.0000
34.8490	0.0500	-0.0500	-0.0500	0.0000
34.8500	0.0500	-0.0500	-0.0500	0.0000
34.8510	0.0500	-0.0500	-0.0500	0.0000
34.8520	0.0500	-0.0500	-0.0500	0.0000
34.8530	0.0500	-0.0500	-0.0500	0.0000
34.8540	0.0500	-0.0500	-0.0500	0.0000
34.8550	0.0500	-0.0500	-0.0500	0.0000
34.8560	0.0500	-0.0500	-0.0500	0.0000
34.8570	0.0500	-0.0500	-0.0500	0.0000
34.8580	0.0500	-0.0500	-0.0500	0.0000
34.8590	0.0500	-0.0500	-0.0500	0.0000
34.8600	0.0500	-0.0500	-0.0500	0.0000
34.8610	0.0500	-0.0500	-0.0500	0.0000
34.8620	0.0500	-0.0500	-0.0500	0.0000
34.8630	0.0500	-0.0500	-0.0500	0.0000
34.8640	0.0500	-0.0500	-0.0500	0.0000
34.8650	0.0500	-0.0500	-0.0500	0.0000
34.8660	0.0500	-0.0500	-0.0500	0.0000
34.8670	0.0500	-0.0500	-0.0500	0.0000
34.8680	0.0500	-0.0500	-0.0500	0.0000
34.8690	0.0500	-0.0500	-0.0500	0.0000
34.8700	0.0500	-0.0500	-0.0500	0.0000
34.8710	0.0500	-0.0500	-0.0500	0.0000
34.8720	0.0500	-0.0500	-0.0500	0.0000
34.8730	0.0500	-0.0500	-0.0500	0.0000
34.8740	0.0500	-0.0500	-0.0500	0.0000
34.8750	0.0500	-0.0500	-0.0500	0.0000
34.8760	0.0500	-0.0500	-0.0500	0.0000
34.8770	0.0500	-0.0500	-0.0500	0.0000
34.8780	0.0500	-0.0500	-0.0500	0.0000
34.8790	0.0500	-0.0500	-0.0500	0.0000
34.8800	0.0500	-0.0500	-0.0500	0.0000
34.8810	0.0500	-0.0500	-0.0500	0.0000
34.8820	0.0500	-0.0500	-0.0500	0.0000
34.8830	0.0500	-0.0500	-0.0500	0.0000
34.8840	0.0500	-0.0500	-0.0500	0.0000
34.8850	0.0500	-0.0500	-0.0500	0.0000
34.8860	0.0500	-0.0500	-0.0500	0.0000
34.8870	0.0500	-0.0500	-0.0500	0.0000
34.8880	0.0500	-0.0500	-0.0500	0.0000
34.8890	0.0500	-0.0500	-0.0500	0.0000
34.8900	0.0500	-0.0500	-0.0500	0.0000
34.8910	0.0500	-0.0500	-0.0500	0.0000
34.8920	0.0500	-0.0500	-0.0500	0.0000
34.8930	0.0500	-0.0500	-0.0500	0.0000
34.8940	0.0500	-0.0500	-0.0500	0.0000
34.8950	0.0500	-0.0500	-0.0500	0.0000
34.8960	0.0500	-0.0500	-0.0500	0.0000
34.8970	0.0500	-0.0500	-0.0500	0.0000
34.8980	0.0500	-0.0500	-0.0500	0.0000
34.8990	0.0500	-0.0500	-0.0500	0.0000
34.9000	0.0500	-0.0500	-0.0500	0.0000
34.9010	0.0500	-0.0500	-0.0500	0.0000
34.9020	0.0500	-0.0500	-0.0500	0.0000
34.9030	0.0500	-0.0500	-0.0500	0.0000
34.9040	0.0500	-0.0500	-0.0500	0.0000
34.9050	0.0500	-0.0500	-0.0500	0.0000
34.9060	0.0500	-0.0500	-0.0500	0.0000
34.9070	0.0500	-0.0500	-0.0500	0.0000
34.9080	0.0500	-0.0500	-0.0500	0.0000
34.9090	0.0500	-0.0500	-0.0500	0.0000
34.9100	0.0500	-0.0500	-0.0500	0.0000
34.9110	0.0500	-0.0500	-0.0500	0.0000
34.9120	0.0500	-0.0500	-0.0500	0.0000
34.9130	0.0500	-0.0500	-0.0500	0.0000
34.9140	0.0500	-0.0500	-0.0500	0.0000
34.9150	0.0500	-0.0500	-0.0500	0.0000
34.9160	0.0500	-0.0500	-0.0500	0.0000
34.9170	0.0500	-0.0500	-0.0500	0.0000
34.9180	0.0500	-0.0500	-0.0500	0.0000
34.9190	0.0500	-0.0500	-0.0500	0.0000
34.9200	0.0500	-0.0500	-0.0500	0.0000
34.9210	0.0500	-0.0500	-0.0500	0.0000
34.9220	0.0500	-0.0500	-0.0500	0.0000
34.9230	0.0500	-0.0500	-0.0500	0.0000
34.9240	0.0500	-0.0500	-0.0500	0.0000
34.9250	0.0500	-0.0500	-0.0500	0.0000
34.9260	0.0500	-0.0500	-0.0500	0.0000
34.9270	0.0500	-0.0500	-0.0500	0.0000
34.9280	0.0500	-0.0500	-0.0500	0.0000
34.9290	0.0500	-0.0500	-0.0500	0.0000
34.9300	0.0500	-0.0500	-0.0500	0.0000
34.9310	0.0500	-0.0500	-0.0500	0.0000
34.9320	0.0500	-0.0500	-0.0500	0.0000
34.9330	0.0500	-0.0500	-0.0500	0.0000
34.9340	0.0500	-0.0500	-0.0500	0.0000
34.9350	0.0500	-0.0500	-0.0500	0.0000
34.9360	0.0500	-0.0500	-0.0500	0.0000
34.9370	0.0500	-0.0500	-0.0500	0.0000
34.9380	0.0500	-0.0500	-0.0500	0.0000
34.9390	0.0500	-0.0500	-0.0500	0.0000
34.9400	0.0500	-0.0500	-0.0500	0.0000
34.9410	0.0500	-0.0500	-0.0500	0.0000
34.9420	0.0500	-0.0500	-0.0500	0.0000
34.9430	0.0500	-0.0500	-0.0500	0.0000
34.9440	0.0500	-0.0500	-0.0500	0.0000
34.9450	0.0500	-0.0500	-0.0500	0.0000
34.9460	0.0500	-0.0500	-0.0500	0.0000
34.9470	0.0500	-0.0500	-0.0500	0.0000
34.9480	0.0500	-0.0500	-0.0500	0.0000
34.9490	0.0500	-0.0500	-0.0500	0.0000
34.9500	0.0500	-0.0500	-0.0500	0.0000
34.9510	0.0500	-0.0500	-0.0500	0.0000
34.9520	0.0500	-0.0500	-0.0500	0.0000
34.9530	0.0500	-0.0500	-0.0500	0.0000
34.9540	0.0500	-0.0500	-0.0500	0.0000
34.9550	0.0500	-0.0500	-0.0500	0.0000
34.9560	0.0500	-0.0500	-0.0500	0.0000
34.9570	0.0500	-0.0500	-0.0500	0.0000
34.9580	0.0500	-0.0500	-0.0500	0.0000
34.9590	0.0500	-0.0500	-0.0500	0.0000
34.9600	0.0500	-0.0500	-0.0500	0.0000
34.9610	0.0500	-0.0500	-0.0500	0.0000
34.9620	0.0500	-0.0500	-0.0500	0.0000
34.9630	0.0500	-0.0500	-0.0500	0.0000
34.9640	0.0500	-0.0500	-0.0500	0.0000
34.9650	0.0500	-0.0500	-0.0500	0.0000
34.9660	0.0500	-0.0500	-0.0500	0.0000
34.9670	0.0500	-0.0500	-0.0500	0.0000
34.9680	0.0500	-0.0500	-0.0500	0.0000
34.9690	0.0500	-0.0500	-0.0500	0.0000
34.9700	0.0500	-0.0500	-0.0500	0.0000
34.9710	0.0500	-0.0500	-0.0500	0.0000
34.9720	0.0500	-0.0500	-0.0500	0.0000
34.9730	0.0500	-0.0500	-0.0500	0.0000
34.9740	0.0500	-0.0500	-0.0500	0.0000
34.9750	0.0500	-0.0500	-0.0500	0.0000
34.9760	0.0500	-0.0500	-0.0500	0.0000
34.9770	0.0500	-0.0500	-0.0500	0.0000
34.9780	0.0500	-0.0500	-0.0500	0.0000
34.9790	0.0500	-0.0500	-0.0500	0.0000
34.9800	0.0500	-0.0500	-0.0500	0.0000
34.9810	0.0500	-0.0500	-0.0500	0.0000
34.9820	0.0500	-0.0500	-0.0500	0.0000
34.9830	0.0500	-0.0500	-0.0500	0.0000
34.9840	0.0500	-0.0500	-0.0500	0.0000
34.9850	0.0500	-0.0500	-0.0500	0.0000
34.9860	0.0500	-0.0500	-0.0500	0.0000
34.9870	0.0500	-0.0500	-0.0500	0.0000
34.9880	0.0500	-0.0500	-0.0500	0.0000
34.9890	0.0500	-0.0500	-0.0500	0.0000
34.9900	0.0500	-0.0500	-0.0500	0.0000
34.9910	0.0500	-0.0500	-0.0500	0.0000
34.9920	0.0500	-0.0500	-0.0500	0.0000
34.9930	0.0500	-0.0500	-0.0500	0.0000
34.9940	0.0500	-0.0500	-0.0500	0.0000
34.9950	0.0500	-0.0500	-0.0500	0.0000
34.9960	0.0500	-0.0500	-0.0500	0.0000
34.9970	0.0500	-0.0500	-0.0500	0.0000
34.9980	0.0500	-0.0500	-0.0500	0.0000
34.9990	0.0500	-0.0500	-0.0500	0.0000
35.0000	0.0500	-0.0500	-0.0500	0.0000
35.0010	0.0500	-0.0500	-0.0500	0.0000
35.0020	0.0500	-0.0500	-0.0500	0.0000
35.0030	0.0500	-0.0500	-0.0500	0.0000
35.0040	0.0500	-0.0500	-0.0500	0.0000
35.0050	0.0500	-0.0500	-0.0500	0.0000
35.0060	0.0500	-0.0500	-0.0500	0.0000
35.0070	0.0500	-0.0500	-0.0500	0.0000
35.0080	0.0500	-0.0500	-0.0500	0.0000
35.0090	0.0500	-0.0500	-0.0500	0.0000
35.0100	0.0500	-0.0500	-0.0500	0.0000
35.0110	0.0500	-0.0500	-0.0500	0.0000
35.0120	0.0500	-0.0500	-0.0500	0.0000
35.0130	0.0500	-0.0500	-0.0500	0.0000
35.0140	0.0500	-0.0500	-0.0500	0.0000
35.0150	0.0500	-0.0500	-0.0500	0.0000
35.0160	0.0500	-0.0500	-0.0500	0.0000
35.0170	0.0500	-0.0500	-0.0500	0.0000
35.0180	0.0500	-0.0500	-0.0500	0.0000
35.0190	0.0500	-0.0500	-0.0500	0.0000
35.0200	0.0500	-0.0500	-0.0500	0.0000
35.0210	0.0500	-0.0500	-0.0500	0.0000
35.0220	0.0500	-0.0500	-0.0500	0.0000
35.0230	0.0500	-0.0500	-0.0500	0.0000
35.0240	0.0500	-0.0500	-0.0500	0.0000
35.0250	0.0500	-0.0500	-0.0500	0.0000
35.0260	0.0500	-0.0500	-0.0500	0.0000
35.0270	0.0500	-0.0500	-0.0500	0.0000
35.0280	0.0500	-0.0500	-0.0500	0.0000
35.0290	0.0500	-0.0500	-0.0500	0.0000
35.0300	0.0500	-0.0500	-0.0500	0.0000
35.0310	0.0500	-0.0500	-0.0500	0.0000
35.0320	0.0500	-0.0500	-0.0500	0.0000
35.0330	0.0500	-0.0500	-0.0500	0.0000
35.0340	0.0500	-0.0500	-0.0500	0.0000
35.0350	0.0500	-0.0500	-0.0500	0.0000
35.0360	0.0500	-0.0500	-0.0500	0.0000
35.0370	0.0500	-0.0500	-0.0500	0.0000
35.0380	0.0500	-0.0500	-0.0500	0.0000
35.0390	0.0500	-0.0500	-0.0500	0.0000
35.0400	0.0500	-0.0500	-0.0500	0.0000
35.0410	0.0500	-0.0500	-0.0500	0.0000
35.0420	0.0500	-0.0500	-0.0500	0.0000
35.0430	0.0500	-0.0500	-0.0500	0.0000
35.0440	0.0500	-0.0500	-0.0500	0.0000
35.0450	0.0500	-0.0500	-0.0500	0.0000
35.0460	0.0500	-0.0500	-0.0500	0.0000
35.0470	0.0500	-0.0500	-0.0500	0.0000
35.0480	0.0500	-0.0500	-0.0500	0.0000
35.0490	0.0500	-0.0500	-0.0500	0.0000
35.0500	0.0500	-0.0500	-0.0500	0.0000
35.0510	0.0500	-0.0500	-0.0500	0.0000
35.0520	0.0500	-0.0500	-0.0500	0.0000
35.0530	0.0500	-0.0500	-0.0500	0.0000
35.0540	0.0500	-0.0500	-0.0500	0.0000
35.0550	0.0500	-0.0500	-0.0500	0.0000
35.0560	0.0500	-0.0500	-0.0500	0.0000
35.0570	0.0500	-0.0500	-0.0500	0.0000
35.0580	0.0500	-0.0500	-0.0500	0.0000
35.0590	0.0500	-0.0500	-0.0500	0.0000
35.0600	0.0500	-0.0500	-0.0500	0.0000
35.0610	0.0500	-0.0500	-0.0500	0.0000
35.0620	0.0500	-0.0500	-0.0500	0.0000
35.0630	0.0500	-0.0500	-0.0500	0.0000
35.0640	0.0500	-0.0500	-0.0500	0.0000
35.0650	0.0500	-0.0500	-0.0500	0.0000
35.0660	0.0500	-0.0500	-0.0500	0.0000
35.0670	0.0500	-0.0500	-0.0500	0.0000
35.0680	0.0500	-0.0500	-0.0500	0.0000
35.0690	0.0500	-0.0500	-0.0500	0.0000
35.0700	0.0500	-0.0500	-0.0500	0.0000
35.0710	0.0500	-0.0500	-0.0500	0.0000
35.0720	0.0500	-0.0500	-0.0500	0.0000
35.0730	0.0500	-0.0500	-0.0500	0.0000
35.0740	0.0500	-0.0500	-0.0500	0.0000
35.0750	0.0500	-0.0500	-0.0500	0.0000
35.0760	0.0500	-0.0500	-0.0500	0.0000
35.0770	0.0500	-0.0500	-0.0500	0.0000
35.0780	0.0500	-0.0500	-0.0500	0.0000
35.0790	0.0500	-0.0500	-0.0500	0.0000
35.0800	0.0500	-0.0500	-0.0500	0.0000
35.0810	0.0500	-0.0500	-0.0500	0.0000
35.0820	0.0500	-0.0500	-0.0500	0.0000
35.0830	0.0500	-0.0500	-0.0500	0.0000
35.0840	0.0500	-0.0500	-0.0500	0.0000
35.0850	0.0500	-0.0500	-0.0500	0.0000
35.0860	0.0500	-0.0500	-0.0500	0.0000
35.0870	0.0500	-0.0500	-0.0500	0.0000
35.0880	0.0500	-0.0500	-0.0500	0.0000
35.0890	0.0500	-0.0500	-0.0500	0.0000
35.0900	0.0500	-0.0500	-0.0500	0.0000
35.0910	0.0500	-0.0500	-0.0500	0.0000
35.0920	0.0500	-0.0500	-0.0500	0.0000
35.0930	0.0500	-0.0500	-0.0500	0.0000
35.0940	0.0500	-0.0500	-0.0500	0.0000
35.0950	0.0500	-0.0500	-0.0500	0.0000
35.0960	0.0500	-0.0500	-0.0500	0.0000
35.0970	0.0500	-0.0500	-0.0500	0.0000
35.0980	0.0500	-0.0500	-0.0500	0.0000
35.0990	0.0500	-0.0500	-0.0500	0.0000
35.1000	0.0500	-0.0500	-0.0500	0.0000
35.1010	0.0500	-0.0500	-0.0500	0.0000
35.1020	0.0500	-0.0500	-0.0500	0.0000
35.1030	0.0500	-0.0500	-0.0500	0.0000
35.1040	0.0500	-0.0500	-0.0500	0.0000
35.1050	0.0500	-0.0500	-0.0500	0.0000
35.1060	0.0500	-0.0500	-0.0500	0.0000
35.1070	0.0500	-0.0500	-0.0500	0.0000
35.1080	0.0500	-0.0500	-0.0500	0.0000
35.1090	0.0500	-0.0500	-0.0500	0.0000
35.1100	0.0500	-0.0500	-0.0500	0.0000
35.1110	0.0500	-0.0500	-0.0500	0.0000
35.1120	0.0500	-0.0500	-0.0500	0.0000
35.1130	0.0500	-0.0500	-0.0500	0.0000
35.1140	0.0500	-0.0500	-0.0500	0.0000
35.1150	0.0500	-0.0500	-0.0500	0.0000
35.1160	0.0500	-0.0500	-0.0500	0.0000
35.1170	0.0500	-0.0500	-0.0500	0.0000
35.1180	0.0500	-0.0500	-0.0500	0.0000
35.1190	0.0500	-0.0500	-0.0500	0.0000
35.1200	0.0500	-0.0500	-0.0500	0.0000
35.1210	0.0500	-0.0500	-0.0500	0.0000
35.1220	0.0500	-0.0500	-0.0500	0.0000
35.1230	0.0500	-0.0500	-0.0500	0.0000
35.1240	0.0500	-0.0500	-0.0500	0.0000
35.1250	0.0500	-0.0500	-0.0500	0.0000
35.1260	0.0500	-0.0500	-0.0500	0.0000
35.1270	0.0500	-0.0500	-0.0500	0.0000
35.1280	0.0500	-0.0500	-0.0500	0.0000
35.1290	0.0500	-0.0500	-0.0500	0.0000
35.1300	0.0500	-0.0500	-0.0500	0.0000
35.1310	0.0500	-0.0500	-0.0500	0.0000
35.1320	0.0500	-0.0500	-0.0500	0.0000
35.1330	0.0500	-0.0500	-0.0500	0.0000
35.1340	0.0500	-0.0500	-0.0500	0.0000
35.1350	0.0500	-0.0500	-0.0500	0.0000
35.1360	0.0500	-0.0500	-0.0500	0.0000
35.1370	0.0500	-0.0500	-0.0500	0.0000
35.1380	0.0500	-0.0500	-0.0500	0.0000
35.1390	0.0500	-0.0500	-0.0500	0.0000
35.1400	0.0500	-0.0500	-0.0500	0.0000
35.1410	0.0500	-0.0500	-0.0500	0.0000
35.1420	0.0500	-0.0500	-0.0500	0.0000
35.1430	0.0500	-0.0500	-0.0500	0.0000
35.1440	0.0500	-0.0500	-0.0500	0.0000
35.1450	0.0500	-0.0500	-0.0500	0.0000
35.1460	0.0500	-0.0500	-0.0500	0.0000
35.1470	0.0500	-0.0500	-0.0500	0.0000
35.1480	0.0500	-0.0500	-0.0500	0.0000
35.1490	0.0500	-0.0500	-0.0500	0.0000
35.1500	0.0500	-0.0500	-0.0500	0.0000
35.1510	0.0500	-0.0500	-0.0500	0.0000
35.1520	0.0500	-0.0500	-0.0500	0.0000
35.1530	0.0500	-0.0500	-0.0500	0.0000
35.1540	0.0500	-0.0500	-0.0500	0.0000
35.1550	0.0500	-0.0500	-0.0500	0.0000
35.1560	0.0500	-0.0500	-0.0500	0.0000
35.1570	0.0500	-0.0500	-0.0500	0.0000
35.1580	0.0500	-0.0500	-0.0500	0.0000
35.1590	0.0500	-0.0500	-0.0500	0.0000
35.1600	0.0500	-0.0500	-0.0500	0.0000
35.1610	0.0500	-0.0500	-0.0500	0.0000
35.1620	0.0500	-0.0500	-0.0500	0.0000
35.1630	0.0500	-0.0500	-0.0500	0.0000
35.1640	0.0500	-0.0500	-0.0500	0.0000
35.1650	0.0500	-0.0500	-0.0500	0.0000
35.1660	0.0500	-0.0500	-0.0500	0.0000
35.1670	0.0500	-0.0500	-0.0500	0.0000
35.1680	0.0500	-0.0500	-0.0500	0.0000
35.1690	0.0500	-0.0500	-0.0500	0.0000
35.1700	0.0500	-0.0500	-0.0500	0.0000
35.1710	0.0500	-0.0500	-0.0500	0.0000
35.1720	0.0500	-0.0500	-0.0500	0.0000
35.1730	0.0500	-0.0500	-0.0500	0.0000
35.1740	0.0500	-0.0500	-0.0500	0.0000
35.1750	0.0500	-0.0500	-0.0500	0.0000
35.1760	0.0500	-0.0500	-0.0500	0.0000
35.1770	0.0500	-0.0500	-0.0500	0.0000
35.1780	0.0500	-0.0500	-0.0500	0.0000
35.1790	0.0500	-0.0500	-0.0500	0.0000
35.1800	0.0500	-0.0500	-0.0500	0.0000
35.1810	0.0500	-0.0500	-0.0500	0.0000
35.1820	0.0500	-0.0500	-0.0500	0.0000
35.1830	0.0500	-0.0500	-0.0500	0.0000
35.1840	0.0500	-0.0500	-0.0500	0.0000
35.1850	0.0500	-0.0500	-0.0500	0.0000
35.1860	0.0500	-0.0500	-0.0500	0.0000
35.1870	0.0500	-0.0500	-0.0500	0.0000
35.1880	0.0500	-0.0500	-0.0500	0.0000
35.1890	0.0500	-0.0500	-0.0500	0.0000
35.1900	0.0500	-0.0500	-0.0500	0.0000
35.1910	0.0500	-0.0500	-0.0500	0.0000
35.1920	0.0500	-0.0500	-0.0500	0.0000
35.1930	0.0500	-0.0500	-0.0500	0.0000
35.1940	0.0500	-0.0500	-0.0500	0.0000
35.1950	0.0500	-0.0500	-0.0500	0.0000
35.1960	0.0500	-0.0500	-0.0500	0.0000
35.1970	0.0500	-0.0500	-0.0500	0.0000
35.1980	0.0500	-0.0500	-0.0500	0.0000
35.1990	0.0500	-0.0500	-0.0500	0.0000
35.2000	0.0500	-0.0500	-0.0500	0.0000
35.2010	0.0500	-0.0500	-0.0500	0.0000
35.2020	0.0500	-0.0500	-0.0500	0.0000
